schema_id,dataset,features,raw_features,nb_features,nb_raw_features,num_valid_tests,num_invalid_tests,size_valid_tests,size_invalid_tests,full_size,stripped_size
Github_medium---o70035.json,Github_medium,"['@minmaxItems', '@siblingKeys', 'anyOf', 'enum', 'items', 'oneOf', 'pattern']","['$schema', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:number', 'type:object', 'type:string']",7,11,2,2,1841,2241,40076,8921
Github_medium---o70193.json,Github_medium,"['additionalProperties', 'items']","['$schema', '_boolSchema', 'definitions', 'properties', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",2,9,1,3,259,877,528,478
Github_medium---o70306.json,Github_medium,"['$ref', 'anyOf', 'format', 'format:date-time', 'format:uuid']","['$schema', 'definitions', 'properties', 'type', 'type:[]', 'type:object', 'type:string']",5,7,2,3,288,406,1892,723
Github_medium---o70337.json,Github_medium,"['@minmaxLength', 'additionalProperties', 'format', 'format:date-time', 'format:tldname', 'format:url', 'pattern']","['_boolSchema', 'maxLength', 'properties', 'required', 'type', 'type:[]', 'type:null', 'type:object', 'type:string']",7,9,2,5,501,1371,911,615
Github_medium---o70368.json,Github_medium,"['$ref', '@minmaxItems', 'additionalProperties', 'enum', 'items', 'pattern']","['$schema', '_boolSchema', 'definitions', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",6,11,1,5,511,2226,1457,1437
Github_medium---o70369.json,Github_medium,"['$ref', 'additionalProperties', 'enum', 'pattern']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",4,9,2,4,489,1195,1399,1399
Github_medium---o70370.json,Github_medium,"['$ref', '@minmaxItems', 'additionalProperties', 'enum', 'items', 'pattern']","['$schema', '_boolSchema', 'definitions', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",6,11,1,5,673,2206,1501,1481
Github_medium---o70371.json,Github_medium,"['$ref', 'additionalProperties', 'enum', 'pattern']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",4,9,1,4,336,1428,1443,1443
Github_medium---o70372.json,Github_medium,"['$ref', '@minmaxItems', 'additionalProperties', 'enum', 'items', 'pattern']","['$schema', '_boolSchema', 'definitions', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",6,10,1,4,201,1024,1780,1760
Github_medium---o70373.json,Github_medium,"['$ref', 'additionalProperties', 'enum', 'pattern']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:object', 'type:string']",4,8,1,3,201,602,1299,1299
Github_medium---o70374.json,Github_medium,"['$ref', 'additionalProperties', 'pattern']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:object', 'type:string']",3,8,2,5,268,867,745,745
Github_medium---o70375.json,Github_medium,"['$ref', 'additionalProperties', 'pattern']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:object', 'type:string']",3,8,2,3,244,364,717,717
Github_medium---o70379.json,Github_medium,"['$ref', 'additionalProperties', 'enum', 'pattern']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",4,9,1,3,771,2312,2749,2749
Github_medium---o70440.json,Github_medium,"['$ref', 'format', 'format:uuid']","['$schema', 'allOf:trivial', 'definitions', 'properties', 'type', 'type:[]', 'type:number', 'type:object', 'type:string']",3,9,2,3,331,429,1409,709
Github_medium---o70464.json,Github_medium,"['@minmaxInteger', 'additionalProperties', 'format', 'format:uri', 'items', 'pattern']","['$schema', '_boolSchema', 'minimum', 'properties', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:number', 'type:object', 'type:string']",6,11,1,4,1770,6694,2136,581
Github_medium---o70611.json,Github_medium,"['additionalProperties', 'patternProperties']","['_boolSchema', 'properties', 'required', 'type', 'type:[]', 'type:null', 'type:number', 'type:object', 'type:string']",2,9,2,3,808,1328,2634,887
Github_medium---o71157.json,Github_medium,"['format', 'format:date-time']","['properties', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",2,6,2,4,1059,2114,758,689
Github_medium---o71260.json,Github_medium,"['@minmaxItems', 'enum', 'items', 'pattern']","['$schema', 'minItems', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:null', 'type:object', 'type:string']",4,10,1,7,1805,11608,3686,1478
Github_medium---o71265.json,Github_medium,"['$ref', '@minmaxItems', '@siblingKeys', 'items', 'oneOf', 'pattern']","['$schema', 'definitions', 'id', 'minItems', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:boolean', 'type:integer', 'type:null', 'type:object', 'type:string']",6,14,2,2,350,293,3994,1178
Github_medium---o71266.json,Github_medium,"['$ref', '@minmaxItems', '@siblingKeys', 'items', 'oneOf', 'pattern']","['$schema', 'definitions', 'id', 'minItems', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:boolean', 'type:integer', 'type:null', 'type:object', 'type:string']",6,14,2,2,319,292,3945,1215
Github_medium---o71267.json,Github_medium,"['$ref', '@siblingKeys', 'oneOf', 'pattern']","['$schema', 'definitions', 'id', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:boolean', 'type:integer', 'type:null', 'type:object', 'type:string']",4,13,1,2,81,118,2330,932
Github_medium---o71298.json,Github_medium,"['additionalProperties', 'items']","['$schema', '_boolSchema', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",2,8,1,1,82,34,315,256
Github_medium---o71299.json,Github_medium,"['@minmaxProperties', 'additionalProperties', 'enum', 'items']","['$id', '$schema', '_boolSchema', 'maxProperties', 'properties', 'type', 'type:array', 'type:object', 'type:string']",4,9,1,2,83,216,546,383
Github_medium---o71300.json,Github_medium,"['@minmaxProperties', 'additionalProperties', 'format', 'format:uuid', 'items']","['$id', '$schema', '_boolSchema', 'definitions', 'maxProperties', 'minProperties', 'properties', 'type', 'type:array', 'type:object', 'type:string']",5,11,0,0,0,0,710,416
Github_medium---o71302.json,Github_medium,"['additionalProperties', 'items', 'pattern']","['$id', '$schema', '_boolSchema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",3,11,2,1,861,459,2156,1695
Github_medium---o71310.json,Github_medium,['@minmaxProperties'],"['$schema', 'minProperties', 'type', 'type:object']",1,4,2,1,1084,2,87,87
Github_medium---o71311.json,Github_medium,['@minmaxProperties'],"['$schema', 'minProperties', 'type', 'type:object']",1,4,1,1,265,2,87,87
Github_medium---o71313.json,Github_medium,"['additionalProperties', 'enum', 'items']","['$id', '$schema', '_boolSchema', 'properties', 'type', 'type:array', 'type:object', 'type:string']",3,8,1,1,178,164,590,424
Github_medium---o71316.json,Github_medium,"['@minmaxProperties', 'additionalProperties', 'enum', 'items']","['$id', '$schema', '_boolSchema', 'maxProperties', 'properties', 'type', 'type:array', 'type:object', 'type:string']",4,9,1,2,108,238,705,481
Github_medium---o71317.json,Github_medium,"['additionalProperties', 'enum', 'items', 'pattern']","['$id', '$schema', '_boolSchema', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",4,9,1,2,71,145,585,453
Github_medium---o71320.json,Github_medium,"['format', 'format:uuid']","['$id', '$schema', 'definitions', 'properties', 'type', 'type:integer', 'type:object', 'type:string']",2,8,2,2,142,114,518,265
Github_medium---o71323.json,Github_medium,"['@minmaxItems', '@minmaxLength', 'pattern']","['$id', '$schema', 'maxLength', 'minItems', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:null', 'type:number', 'type:object', 'type:string']",3,13,2,3,631,947,1201,1070
Github_medium---o71327.json,Github_medium,['@minmaxLength'],"['$id', '$schema', 'maxLength', 'properties', 'required', 'type', 'type:[]', 'type:boolean', 'type:null', 'type:object', 'type:string']",1,11,2,4,1102,2096,2101,1095
Github_medium---o71328.json,Github_medium,['@minmaxItems'],"['$id', '$schema', 'minItems', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:boolean', 'type:null', 'type:number', 'type:object', 'type:string']",1,13,2,3,725,1187,1372,590
Github_medium---o71342.json,Github_medium,"['format', 'format:email', 'format:uri']","['properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",3,6,2,2,598,836,743,352
Github_medium---o71405.json,Github_medium,"['format', 'format:email']","['$schema', 'id', 'properties', 'required', 'type', 'type:[]', 'type:integer', 'type:null', 'type:number', 'type:object', 'type:string']",2,11,2,6,647,1971,1703,768
Github_medium---o71406.json,Github_medium,"['@minmaxInteger', 'enum', 'items']","['$schema', 'id', 'maximum', 'minimum', 'properties', 'type', 'type:array', 'type:integer', 'type:number', 'type:object', 'type:string']",3,11,1,1,1075,1104,2622,1603
Github_medium---o71407.json,Github_medium,"['@minmaxInteger', 'items']","['$schema', 'id', 'maximum', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",2,11,2,3,763,1056,1549,679
Github_medium---o71409.json,Github_medium,"['@minmaxInteger', 'enum']","['$schema', 'id', 'maximum', 'minimum', 'properties', 'required', 'type', 'type:integer', 'type:number', 'type:object', 'type:string']",2,11,2,5,679,1746,1674,731
Github_medium---o71413.json,Github_medium,[],"['$schema', 'id', 'properties', 'required', 'type', 'type:[]', 'type:null', 'type:number', 'type:object', 'type:string']",0,10,1,3,102,291,1073,409
Github_medium---o71479.json,Github_medium,"['enum', 'items']","['properties', 'required', 'type', 'type:array', 'type:boolean', 'type:number', 'type:object', 'type:string']",2,8,1,3,614,2129,702,702
Github_medium---o71550.json,Github_medium,"['@siblingKeys', 'anyOf', 'items', 'pattern']","['$schema', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:boolean', 'type:number', 'type:object', 'type:string']",4,10,2,1,4456,2249,4359,4359
Github_medium---o71820.json,Github_medium,"['$ref', '@minmaxInteger', '@minmaxItems', '@minmaxLength', '@siblingKeys', 'additionalItems', 'additionalProperties', 'anyOf', 'enum', 'items', 'oneOf']","['_boolSchema', 'definitions', 'maximum', 'minItems', 'minLength', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",11,13,2,6,839,2598,1857,1857
Github_medium---o71847.json,Github_medium,['items'],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",1,9,1,1,828,830,832,784
Github_medium---o7200.json,Github_medium,"['@minmaxLength', 'items']","['$schema', '_requiredEmpty', 'minLength', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:number', 'type:object', 'type:string']",2,11,2,2,1151,1136,1499,1482
Github_medium---o72177.json,Github_medium,"['$ref', '@siblingKeys', 'anyOf', 'enum', 'items']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",5,9,2,0,842,0,2511,1777
Github_medium---o72180.json,Github_medium,"['@minmaxLength', 'additionalProperties']","['$schema', '_boolSchema', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",2,8,2,6,413,1255,976,427
Github_medium---o72181.json,Github_medium,"['$ref', 'additionalProperties', 'items']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,9,2,3,742,1289,1287,624
Github_medium---o72184.json,Github_medium,['items'],"['$schema', 'properties', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",1,7,1,3,547,1560,697,561
Github_medium---o72189.json,Github_medium,"['$ref', 'additionalProperties', 'patternProperties']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:object', 'type:string']",3,8,2,2,840,913,1094,532
Github_medium---o72192.json,Github_medium,"['$ref', 'additionalProperties', 'enum', 'items']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",4,9,2,2,1484,1886,1603,624
Github_medium---o72196.json,Github_medium,"['$ref', '@minmaxInteger', 'additionalProperties', 'dependencies', 'enum', 'oneOf']","['$schema', '_boolSchema', 'definitions', 'exclusiveMinimum', 'maximum', 'properties', 'required', 'type', 'type:[]', 'type:boolean', 'type:integer', 'type:null', 'type:object', 'type:string']",6,14,2,5,286,789,3491,2208
Github_medium---o72197.json,Github_medium,"['@minmaxLength', 'additionalProperties']","['$schema', '_boolSchema', 'minLength', 'properties', 'required', 'type', 'type:boolean', 'type:object', 'type:string']",2,9,2,4,865,1663,1655,740
Github_medium---o72198.json,Github_medium,"['@minmaxInteger', '@minmaxLength', 'additionalProperties', 'pattern']","['$schema', '_boolSchema', 'maximum', 'minLength', 'minimum', 'properties', 'required', 'type', 'type:integer', 'type:number', 'type:object', 'type:string']",4,12,2,6,636,1881,2013,735
Github_medium---o72199.json,Github_medium,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'properties', 'required', 'type', 'type:boolean', 'type:object', 'type:string']",2,8,2,2,535,558,2288,865
Github_medium---o72203.json,Github_medium,"['$ref', 'additionalProperties', 'dependencies', 'enum', 'items', 'oneOf']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",6,12,2,3,909,1294,3578,1999
Github_medium---o72204.json,Github_medium,"['$ref', 'additionalProperties', 'enum', 'items']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:integer', 'type:null', 'type:object', 'type:string']",4,12,2,5,900,2451,2129,1117
Github_medium---o72205.json,Github_medium,"['@siblingKeys', 'additionalProperties', 'enum', 'oneOf']","['$schema', '_boolSchema', 'properties', 'required', 'type', 'type:object', 'type:string']",4,7,1,2,104,204,1199,442
Github_medium---o72213.json,Github_medium,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'properties', 'required', 'type', 'type:[]', 'type:integer', 'type:null', 'type:object', 'type:string']",2,10,1,3,403,1295,2651,967
Github_medium---o72217.json,Github_medium,"['$ref', 'additionalProperties', 'const', 'dependencies', 'enum', 'items', 'oneOf']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:boolean', 'type:integer', 'type:null', 'type:object', 'type:string']",7,13,1,1,375,386,5158,1864
Github_medium---o72521.json,Github_medium,"['$ref', 'enum']","['$schema', 'definitions', 'id', 'properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",2,10,0,0,0,0,2555,1488
Github_medium---o72570.json,Github_medium,"['$ref', 'additionalProperties', 'additionalProperties:object', 'enum', 'items']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",5,9,2,3,1667,2796,1945,1000
Github_medium---o72586.json,Github_medium,"['@minmaxLength', 'additionalProperties', 'additionalProperties:object', 'enum', 'format', 'format:uri', 'items', 'pattern']","['_boolSchema', 'minLength', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",8,9,2,5,697,1885,614,596
